#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1662925816920410112,0.772072,1.44252,1.44641,0.257003,-0.200551,0.798602,-0.505929,0.425035,0.28879,0.368591,-0.000979528,0.00155721,-0.00270119,0.0970974,0.0850309,0.000462883
1662925816930410240,0.776282,1.44537,1.45013,0.25949,-0.200406,0.797502,-0.506451,0.417361,0.279365,0.374733,-0.000979339,0.00155637,-0.00270091,0.0971349,0.0849716,0.000249889
1662925816940410112,0.780424,1.4481,1.4539,0.261971,-0.200315,0.796428,-0.506901,0.411279,0.267247,0.379951,-0.000979144,0.00155554,-0.00270063,0.0971714,0.0849171,3.74185e-05
1662925816950410240,0.784513,1.45071,1.45772,0.264403,-0.200236,0.795453,-0.5072,0.406629,0.255094,0.384113,-0.000978944,0.00155471,-0.00270036,0.0972068,0.0848672,-0.000174024
1662925816960410112,0.78855,1.45321,1.46158,0.266742,-0.200205,0.794603,-0.507319,0.400353,0.244842,0.387482,-0.000978739,0.00155388,-0.00270009,0.0972411,0.0848218,-0.00038395
1662925816970409984,0.792509,1.45561,1.46547,0.269047,-0.200248,0.79381,-0.507327,0.391361,0.237055,0.390723,-0.000978528,0.00155306,-0.00269984,0.097274,0.0847805,-0.000592044
1662925816980410112,0.796373,1.45795,1.4694,0.271274,-0.200267,0.792993,-0.507411,0.381409,0.231046,0.393504,-0.000978313,0.00155223,-0.00269959,0.0973056,0.0847431,-0.000797969
1662925816990409984,0.800139,1.46024,1.47334,0.273417,-0.200224,0.792114,-0.50765,0.372178,0.225594,0.395867,-0.000978094,0.00155142,-0.00269935,0.0973356,0.0847093,-0.00100131
1662925817000410112,0.803822,1.46247,1.47731,0.275472,-0.200158,0.791198,-0.507994,0.364882,0.220312,0.397999,-0.00097787,0.0015506,-0.00269911,0.097364,0.0846791,-0.00120152
1662925817010409984,0.807441,1.46464,1.48131,0.277528,-0.200166,0.790252,-0.508344,0.359431,0.215171,0.400311,-0.000977642,0.00154979,-0.00269889,0.0973904,0.0846525,-0.00139819
1662925817020410112,0.811011,1.46677,1.48532,0.279568,-0.200259,0.789279,-0.508701,0.354789,0.209928,0.402693,-0.00097741,0.00154899,-0.00269867,0.0974147,0.0846295,-0.00159109
1662925817030409984,0.814533,1.46884,1.48936,0.281524,-0.20042,0.788284,-0.509101,0.349492,0.20467,0.404365,-0.000977173,0.00154819,-0.00269846,0.0974364,0.0846099,-0.00178
1662925817040410112,0.817993,1.47087,1.49341,0.283405,-0.200662,0.787276,-0.509522,0.342559,0.200084,0.405179,-0.000976932,0.0015474,-0.00269825,0.0974555,0.0845938,-0.00196464
1662925817050409984,0.821375,1.47285,1.49746,0.285205,-0.20097,0.786255,-0.509973,0.333901,0.196209,0.404955,-0.000976688,0.00154661,-0.00269806,0.0974716,0.0845811,-0.00214453
1662925817060410112,0.824667,1.47479,1.50151,0.286909,-0.201287,0.785192,-0.510529,0.324789,0.192605,0.404052,-0.00097644,0.00154583,-0.00269787,0.0974847,0.0845718,-0.00231927
1662925817070409984,0.827874,1.4767,1.50554,0.288518,-0.201564,0.784051,-0.511266,0.317277,0.188125,0.402676,-0.000976188,0.00154505,-0.0026977,0.0974946,0.0845658,-0.00248865
1662925817080410112,0.831019,1.47855,1.50956,0.290068,-0.201838,0.782839,-0.512138,0.312302,0.181351,0.400939,-0.000975934,0.00154428,-0.00269752,0.0975011,0.0845629,-0.00265243
1662925817090409984,0.834127,1.48031,1.51356,0.291565,-0.202139,0.781614,-0.513039,0.310136,0.171879,0.399039,-0.000975676,0.00154352,-0.00269736,0.0975041,0.084563,-0.00281039
1662925817100410112,0.837223,1.48198,1.51754,0.293008,-0.202479,0.78044,-0.51387,0.309428,0.160426,0.396886,-0.000975416,0.00154276,-0.00269721,0.0975037,0.0845662,-0.00296204
1662925817110409984,0.840311,1.48352,1.5215,0.294379,-0.202879,0.779364,-0.514561,0.308311,0.14843,0.394039,-0.000975154,0.00154202,-0.00269706,0.0975005,0.0845727,-0.00310686
1662925817120409856,0.843381,1.48495,1.52542,0.295684,-0.203327,0.778417,-0.515069,0.305543,0.1381,0.390088,-0.000974889,0.00154127,-0.00269692,0.0974947,0.0845825,-0.00324443
1662925817130409984,0.84641,1.4863,1.5293,0.29692,-0.203835,0.777572,-0.515434,0.300144,0.131288,0.385459,-0.000974622,0.00154054,-0.00269679,0.0974866,0.0845957,-0.00337437
1662925817140409856,0.849376,1.48759,1.53313,0.298114,-0.204373,0.776741,-0.515785,0.293449,0.128552,0.380563,-0.000974353,0.00153982,-0.00269666,0.0974766,0.0846125,-0.0034963
1662925817150409984,0.852283,1.48888,1.53691,0.299297,-0.204923,0.775798,-0.516299,0.288718,0.12842,0.375063,-0.000974079,0.0015391,-0.00269654,0.0974648,0.084633,-0.00361021
1662925817160409856,0.855156,1.49016,1.54063,0.300419,-0.205506,0.774686,-0.517086,0.286416,0.127164,0.36883,-0.000973802,0.0015384,-0.00269643,0.0974512,0.0846573,-0.00371654
1662925817170409984,0.858017,1.49141,1.54429,0.301463,-0.206087,0.773481,-0.51805,0.286382,0.122618,0.362184,-0.000973521,0.0015377,-0.00269633,0.0974357,0.0846855,-0.00381585
1662925817180409856,0.860885,1.4926,1.54788,0.302415,-0.206701,0.772272,-0.519053,0.287586,0.114903,0.355299,-0.000973238,0.001537,-0.00269623,0.0974181,0.0847175,-0.00390868
1662925817190409984,0.863763,1.4937,1.5514,0.303252,-0.207357,0.771139,-0.519987,0.28781,0.104469,0.348603,-0.000972951,0.00153632,-0.00269614,0.0973986,0.0847534,-0.00399552
1662925817200409856,0.866634,1.49469,1.55485,0.304003,-0.208016,0.770117,-0.520799,0.28642,0.0926407,0.341623,-0.000972662,0.00153564,-0.00269605,0.0973773,0.0847932,-0.00407662
1662925817210409984,0.869483,1.49555,1.55823,0.304712,-0.208664,0.769198,-0.521483,0.283435,0.0806288,0.334137,-0.000972372,0.00153498,-0.00269598,0.0973548,0.0848367,-0.00415206
1662925817220409856,0.872299,1.49631,1.56154,0.305338,-0.209259,0.768381,-0.522082,0.279873,0.0704845,0.326541,-0.00097208,0.00153432,-0.0026959,0.0973314,0.0848838,-0.00422193
1662925817230409984,0.875081,1.49697,1.56476,0.3059,-0.209787,0.767621,-0.522658,0.27675,0.0632062,0.318927,-0.000971786,0.00153367,-0.00269584,0.0973076,0.0849346,-0.00428638
1662925817240409856,0.877836,1.49758,1.56792,0.306423,-0.210294,0.766857,-0.523269,0.274718,0.0586706,0.311414,-0.00097149,0.00153303,-0.00269578,0.0972835,0.084989,-0.00434552
1662925817250409728,0.880578,1.49815,1.57099,0.306932,-0.210824,0.766017,-0.523989,0.273983,0.0552333,0.30344,-0.000971192,0.00153239,-0.00269572,0.0972596,0.0850465,-0.00439956
1662925817260409856,0.883316,1.49868,1.57399,0.307421,-0.211407,0.765063,-0.524861,0.273727,0.0502882,0.295115,-0.000970892,0.00153177,-0.00269567,0.0972357,0.0851068,-0.0044489
1662925817270409728,0.88605,1.49915,1.5769,0.307864,-0.211993,0.764063,-0.52582,0.273004,0.0425986,0.286488,-0.00097059,0.00153115,-0.00269563,0.0972115,0.0851691,-0.00449395
1662925817280409856,0.888768,1.49952,1.57972,0.308218,-0.212552,0.763117,-0.526759,0.27035,0.0321767,0.278196,-0.000970285,0.00153054,-0.00269559,0.0971869,0.0852329,-0.00453515
1662925817290409728,0.891449,1.49979,1.58246,0.308505,-0.213054,0.762283,-0.527596,0.265642,0.0211105,0.27055,-0.000969978,0.00152993,-0.00269556,0.0971617,0.0852977,-0.00457304
1662925817300409856,0.894076,1.49995,1.58513,0.30881,-0.213521,0.761511,-0.528343,0.259836,0.0102008,0.263985,-0.000969669,0.00152934,-0.00269553,0.0971359,0.0853633,-0.00460809
1662925817310409728,0.896646,1.5,1.58774,0.30913,-0.213899,0.760752,-0.529095,0.254285,-0.000263865,0.258163,-0.000969357,0.00152875,-0.00269551,0.0971096,0.0854296,-0.00464068
1662925817320409856,0.899163,1.49995,1.5903,0.309441,-0.214176,0.760003,-0.529878,0.249485,-0.00928882,0.253114,-0.000969042,0.00152817,-0.00269549,0.0970827,0.0854964,-0.0046712
1662925817330409728,0.90164,1.49982,1.59281,0.309799,-0.214417,0.75925,-0.530649,0.246109,-0.0161147,0.248521,-0.000968723,0.00152759,-0.00269547,0.0970552,0.0855639,-0.00470009
1662925817340409856,0.904088,1.49963,1.59527,0.310222,-0.214677,0.758465,-0.53142,0.243387,-0.0205423,0.243697,-0.000968401,0.00152703,-0.00269547,0.097027,0.0856317,-0.00472779
1662925817350409728,0.906503,1.49941,1.59768,0.310677,-0.214963,0.757632,-0.532226,0.239463,-0.0232274,0.238309,-0.000968076,0.00152647,-0.00269547,0.0969978,0.0857,-0.00475443
1662925817360409856,0.908868,1.49917,1.60003,0.311146,-0.215259,0.756733,-0.53311,0.233142,-0.0246851,0.232192,-0.000967748,0.00152592,-0.00269547,0.0969676,0.0857687,-0.00478001
1662925817370409728,0.911159,1.49892,1.60232,0.311633,-0.215531,0.755745,-0.534117,0.225046,-0.025627,0.225644,-0.000967418,0.00152538,-0.00269548,0.0969359,0.0858378,-0.00480468
1662925817380409600,0.91337,1.49866,1.60455,0.31214,-0.215746,0.754614,-0.535331,0.217717,-0.0274352,0.218927,-0.000967084,0.00152484,-0.0026955,0.0969024,0.0859071,-0.00482861
1662925817390409728,0.915525,1.49836,1.6067,0.31267,-0.21589,0.753328,-0.536773,0.213999,-0.0317009,0.212229,-0.000966748,0.00152431,-0.00269552,0.0968669,0.0859768,-0.00485193
1662925817400409600,0.917662,1.49801,1.60879,0.313176,-0.21601,0.751974,-0.538327,0.213963,-0.0393232,0.20547,-0.00096641,0.0015238,-0.00269555,0.0968293,0.0860468,-0.0048744
1662925817410409728,0.919813,1.49757,1.61081,0.313671,-0.216152,0.750656,-0.539819,0.216754,-0.0488531,0.199127,-0.000966071,0.00152329,-0.00269558,0.0967895,0.0861171,-0.00489571
1662925817420409600,0.922003,1.49703,1.61277,0.314171,-0.216383,0.749405,-0.541172,0.221606,-0.0585886,0.193189,-0.00096573,0.00152278,-0.00269562,0.0967476,0.0861877,-0.00491572
1662925817430409728,0.924242,1.4964,1.61468,0.314653,-0.216724,0.748239,-0.542367,0.225991,-0.0668673,0.18724,-0.000965388,0.00152229,-0.00269567,0.0967037,0.0862584,-0.00493428
1662925817440409600,0.926513,1.4957,1.61652,0.31506,-0.217137,0.747138,-0.543482,0.227855,-0.0727239,0.180849,-0.000965045,0.00152181,-0.00269572,0.0966575,0.0863293,-0.00495121
1662925817450409728,0.92879,1.49496,1.61829,0.315404,-0.217599,0.746024,-0.544627,0.227301,-0.0760339,0.17339,-0.000964701,0.00152133,-0.00269578,0.0966092,0.0864003,-0.00496634
1662925817460409600,0.931054,1.49419,1.61998,0.315699,-0.218086,0.744813,-0.545918,0.225631,-0.0782039,0.165099,-0.000964356,0.00152087,-0.00269585,0.0965584,0.0864714,-0.00497961
1662925817470409728,0.93331,1.49339,1.62159,0.315918,-0.218534,0.74347,-0.54744,0.226445,-0.08041,0.156145,-0.00096401,0.00152041,-0.00269592,0.0965049,0.0865423,-0.00499109
1662925817480409600,0.935595,1.49257,1.6231,0.316061,-0.218994,0.742032,-0.549123,0.231406,-0.0836923,0.146874,-0.000963664,0.00151997,-0.002696,0.0964485,0.0866132,-0.00500084
1662925817490409728,0.937947,1.49171,1.62453,0.316106,-0.219536,0.74058,-0.550838,0.2394,-0.0881888,0.137308,-0.000963317,0.00151953,-0.00269609,0.0963889,0.0866839,-0.0050089
1662925817500409600,0.940387,1.4908,1.62585,0.316052,-0.220233,0.73918,-0.552468,0.248903,-0.0938453,0.128016,-0.000962971,0.0015191,-0.00269618,0.0963263,0.0867544,-0.0050151
1662925817510409472,0.942926,1.48984,1.62709,0.315889,-0.221068,0.737833,-0.554026,0.259198,-0.099877,0.119011,-0.000962626,0.00151868,-0.00269627,0.0962606,0.0868246,-0.00501924
1662925817520409600,0.945567,1.48881,1.62823,0.31559,-0.22205,0.73656,-0.555497,0.268923,-0.105766,0.109689,-0.000962282,0.00151828,-0.00269637,0.0961918,0.0868947,-0.00502112
1662925817530409472,0.948296,1.48772,1.62928,0.31513,-0.223155,0.735364,-0.556897,0.276642,-0.111232,0.0999705,-0.000961939,0.00151788,-0.00269648,0.0961196,0.0869644,-0.00502061
1662925817540409600,0.951091,1.48659,1.63023,0.314475,-0.224337,0.734253,-0.558257,0.282311,-0.115602,0.0899595,-0.000961597,0.00151749,-0.00269659,0.0960441,0.0870338,-0.00501757
1662925817550409472,0.953937,1.48541,1.63108,0.31365,-0.225541,0.733176,-0.55965,0.287177,-0.118983,0.0801871,-0.000961256,0.00151711,-0.00269671,0.0959655,0.0871031,-0.00501179
1662925817560409600,0.956836,1.48421,1.63183,0.312642,-0.226726,0.732088,-0.561157,0.292971,-0.12186,0.0707765,-0.000960917,0.00151674,-0.00269683,0.0958839,0.0871727,-0.00500302
1662925817570409472,0.9598,1.48298,1.6325,0.311458,-0.227895,0.73098,-0.562784,0.300391,-0.124587,0.061711,-0.000960581,0.00151639,-0.00269695,0.0957995,0.0872432,-0.00499102
1662925817580409600,0.962846,1.48172,1.63307,0.310055,-0.229062,0.729875,-0.564517,0.309017,-0.127781,0.0531038,-0.000960246,0.00151604,-0.00269708,0.095712,0.0873149,-0.00497559
1662925817590409472,0.965977,1.48042,1.63356,0.30845,-0.230246,0.728811,-0.566286,0.317035,-0.131866,0.044424,-0.000959913,0.00151571,-0.00269721,0.0956217,0.0873883,-0.00495654
1662925817600409600,0.969178,1.47907,1.63396,0.30668,-0.2315,0.727767,-0.568075,0.323131,-0.138023,0.0353343,-0.000959584,0.00151538,-0.00269734,0.095529,0.0874637,-0.00493378
1662925817610409472,0.972431,1.47765,1.63427,0.304783,-0.232755,0.726759,-0.569871,0.32724,-0.145788,0.0259786,-0.000959257,0.00151507,-0.00269748,0.0954341,0.0875415,-0.00490738
1662925817620409600,0.975712,1.47615,1.63448,0.302738,-0.233949,0.725831,-0.571653,0.328784,-0.155228,0.0166993,-0.000958933,0.00151477,-0.00269761,0.095337,0.0876217,-0.0048774
1662925817630409472,0.979001,1.47454,1.6346,0.300612,-0.235085,0.724975,-0.573392,0.329303,-0.165773,0.00769844,-0.000958612,0.00151447,-0.00269775,0.0952376,0.0877047,-0.00484392
1662925817640409344,0.982295,1.47283,1.63463,0.298449,-0.236187,0.724191,-0.575058,0.329478,-0.176611,-0.00135511,-0.000958294,0.00151419,-0.00269789,0.0951359,0.0877906,-0.00480705
1662925817650409472,0.985589,1.47101,1.63458,0.296273,-0.237275,0.723465,-0.576646,0.329445,-0.18823,-0.0105032,-0.000957981,0.00151392,-0.00269802,0.0950326,0.0878794,-0.00476683
1662925817660409344,0.988884,1.46907,1.63442,0.294084,-0.238322,0.722828,-0.578132,0.329879,-0.199199,-0.0202702,-0.000957672,0.00151365,-0.00269816,0.094928,0.0879713,-0.00472328
1662925817670409472,0.992183,1.46703,1.63417,0.291886,-0.23934,0.722301,-0.579482,0.329718,-0.209045,-0.0305672,-0.000957368,0.0015134,-0.00269829,0.0948227,0.0880662,-0.00467638
1662925817680409344,0.995471,1.4649,1.63381,0.289675,-0.240306,0.721887,-0.580707,0.327728,-0.217245,-0.0406013,-0.000957068,0.00151316,-0.00269843,0.0947169,0.0881642,-0.00462613
1662925817690409472,0.99873,1.46269,1.63336,0.287481,-0.241187,0.721514,-0.581895,0.323977,-0.224452,-0.0495956,-0.000956772,0.00151292,-0.00269856,0.0946112,0.0882652,-0.00457261
1662925817700409344,1.00195,1.46041,1.63283,0.285365,-0.242001,0.721093,-0.583119,0.319096,-0.232676,-0.057766,-0.000956481,0.00151269,-0.00269869,0.0945058,0.088369,-0.00451629
1662925817710409472,1.00511,1.45803,1.63221,0.283306,-0.242719,0.720606,-0.584424,0.31414,-0.243753,-0.0649251,-0.000956193,0.00151247,-0.00269881,0.094401,0.0884751,-0.00445795
1662925817720409344,1.00823,1.45552,1.63153,0.281265,-0.243302,0.720146,-0.585733,0.309968,-0.257491,-0.0715986,-0.000955909,0.00151226,-0.00269894,0.0942967,0.0885831,-0.00439824
1662925817730409472,1.01131,1.45287,1.63078,0.27923,-0.243767,0.719831,-0.586901,0.305945,-0.272952,-0.0780353,-0.000955629,0.00151206,-0.00269906,0.0941928,0.0886925,-0.0043378
1662925817740409344,1.01435,1.45006,1.62997,0.277277,-0.244229,0.719704,-0.587789,0.301183,-0.288381,-0.0846038,-0.000955354,0.00151186,-0.00269917,0.0940896,0.088803,-0.0042772
1662925817750409472,1.01733,1.44711,1.62909,0.275463,-0.244699,0.719795,-0.588335,0.296048,-0.300683,-0.0918212,-0.000955085,0.00151168,-0.00269929,0.0939872,0.0889138,-0.00421673
1662925817760409344,1.02027,1.44407,1.62813,0.27379,-0.245153,0.720073,-0.588587,0.290226,-0.307854,-0.0997915,-0.000954821,0.0015115,-0.0026994,0.0938862,0.0890241,-0.00415634
1662925817770409472,1.02313,1.44097,1.62709,0.272261,-0.245642,0.720448,-0.588632,0.282367,-0.309864,-0.107995,-0.000954564,0.00151132,-0.0026995,0.0937868,0.089133,-0.00409577
1662925817780409344,1.02591,1.43789,1.62597,0.270875,-0.246111,0.720839,-0.588598,0.273439,-0.306228,-0.115227,-0.000954311,0.00151116,-0.0026996,0.0936892,0.0892395,-0.00403483
1662925817790409216,1.0286,1.43487,1.62479,0.269597,-0.24651,0.721127,-0.588664,0.264344,-0.298243,-0.121674,-0.000954063,0.001511,-0.0026997,0.0935936,0.0893425,-0.00397349
1662925817800409344,1.0312,1.43193,1.62354,0.268373,-0.246878,0.721219,-0.588957,0.25471,-0.289022,-0.127864,-0.000953816,0.00151085,-0.00269979,0.0934994,0.0894417,-0.0039121
1662925817810409216,1.03369,1.42908,1.62223,0.267195,-0.247237,0.721096,-0.589492,0.244402,-0.281814,-0.134226,-0.000953572,0.00151071,-0.00269988,0.0934062,0.0895372,-0.00385114
1662925817820409344,1.03608,1.42628,1.62085,0.266021,-0.247507,0.720836,-0.590227,0.232565,-0.2785,-0.14135,-0.000953329,0.00151058,-0.00269997,0.0933132,0.0896291,-0.00379095
1662925817830409216,1.03834,1.4235,1.6194,0.264793,-0.247614,0.720538,-0.591098,0.219967,-0.277728,-0.148938,-0.000953089,0.00151045,-0.00270005,0.0932197,0.0897178,-0.00373184
1662925817840409344,1.04049,1.42072,1.61787,0.263612,-0.247579,0.720225,-0.592022,0.209794,-0.278551,-0.155656,-0.000952851,0.00151033,-0.00270013,0.0931253,0.0898034,-0.00367407
1662925817850409216,1.04255,1.41792,1.61628,0.262551,-0.247424,0.719895,-0.592958,0.204381,-0.281208,-0.162419,-0.000952617,0.00151023,-0.00270021,0.0930293,0.0898862,-0.00361801
1662925817860409344,1.04459,1.41509,1.61462,0.261546,-0.247226,0.719589,-0.593856,0.203578,-0.285174,-0.168851,-0.000952385,0.00151013,-0.00270028,0.0929316,0.0899662,-0.00356422
1662925817870409216,1.04664,1.41222,1.6129,0.260552,-0.246982,0.719404,-0.594617,0.206097,-0.288412,-0.175451,-0.000952157,0.00151003,-0.00270035,0.092832,0.0900437,-0.00351322
1662925817880409344,1.04871,1.40933,1.61111,0.259538,-0.246762,0.719369,-0.595195,0.207805,-0.289321,-0.182327,-0.000951933,0.00150995,-0.00270042,0.0927303,0.0901187,-0.00346553
1662925817890409216,1.05078,1.40644,1.60925,0.258492,-0.246595,0.719416,-0.595662,0.206572,-0.287672,-0.189399,-0.000951713,0.00150988,-0.00270048,0.0926265,0.0901913,-0.00342162
1662925817900409344,1.05283,1.40358,1.60732,0.257412,-0.246394,0.719441,-0.596183,0.203189,-0.283731,-0.19729,-0.000951498,0.00150981,-0.00270054,0.0925202,0.0902615,-0.00338157
1662925817910409216,1.05484,1.40076,1.60531,0.25626,-0.246178,0.719376,-0.596846,0.197378,-0.279303,-0.20566,-0.000951288,0.00150975,-0.00270059,0.0924114,0.0903293,-0.0033454
1662925817920409088,1.05678,1.39799,1.60321,0.255051,-0.245929,0.719263,-0.597602,0.190939,-0.275413,-0.213773,-0.000951084,0.00150971,-0.00270065,0.0922999,0.0903953,-0.00331333
1662925817930409216,1.05866,1.39525,1.60103,0.253768,-0.245611,0.719116,-0.598455,0.186213,-0.272525,-0.220937,-0.000950886,0.00150967,-0.0027007,0.0921857,0.0904598,-0.00328554
1662925817940409088,1.06052,1.39253,1.59879,0.252393,-0.245234,0.718941,-0.599401,0.184977,-0.271666,-0.226908,-0.000950695,0.00150964,-0.00270075,0.0920685,0.090523,-0.0032621
1662925817950409216,1.06237,1.38981,1.5965,0.250938,-0.244854,0.718778,-0.600362,0.186954,-0.273324,-0.231897,-0.000950513,0.00150961,-0.0027008,0.0919487,0.0905852,-0.0032427
1662925817960409088,1.06426,1.38706,1.59416,0.249317,-0.244467,0.718754,-0.601223,0.189533,-0.276207,-0.23615,-0.000950339,0.0015096,-0.00270084,0.0918263,0.0906463,-0.00322708
1662925817970409216,1.06616,1.38428,1.59177,0.247559,-0.244054,0.718918,-0.601921,0.190842,-0.278196,-0.239999,-0.000950174,0.0015096,-0.00270088,0.0917014,0.0907061,-0.00321521
1662925817980409088,1.06806,1.3815,1.58936,0.245724,-0.24367,0.71918,-0.602515,0.189235,-0.279166,-0.243636,-0.000950019,0.0015096,-0.00270092,0.0915742,0.0907648,-0.00320705
1662925817990409216,1.06994,1.3787,1.5869,0.243857,-0.243321,0.719452,-0.60309,0.18471,-0.280485,-0.246868,-0.000949875,0.00150961,-0.00270096,0.0914449,0.0908222,-0.00320245
1662925818000409088,1.07176,1.37588,1.58442,0.241938,-0.2429,0.719737,-0.603692,0.179635,-0.282083,-0.249153,-0.000949742,0.00150964,-0.00270099,0.0913139,0.0908784,-0.00320082
1662925818010409216,1.07353,1.37306,1.58192,0.239897,-0.242363,0.720073,-0.604321,0.175156,-0.283236,-0.250425,-0.000949621,0.00150967,-0.00270103,0.0911817,0.0909333,-0.00320137
1662925818020409088,1.07526,1.37022,1.57942,0.237833,-0.241807,0.720415,-0.604953,0.171749,-0.284929,-0.250539,-0.000949513,0.00150971,-0.00270106,0.0910484,0.0909871,-0.00320343
1662925818030409216,1.07697,1.36735,1.57691,0.23574,-0.241221,0.720756,-0.605599,0.169909,-0.288031,-0.249921,-0.000949417,0.00150976,-0.00270108,0.0909142,0.0910397,-0.00320639
1662925818040409088,1.07866,1.36445,1.57442,0.233517,-0.240532,0.721176,-0.606234,0.168743,-0.292318,-0.249167,-0.000949332,0.00150982,-0.00270111,0.0907791,0.0910914,-0.00320974
1662925818050408960,1.08034,1.36151,1.57193,0.231204,-0.23979,0.721743,-0.60674,0.167092,-0.296486,-0.248445,-0.00094926,0.00150989,-0.00270113,0.0906436,0.0911418,-0.00321299
